Waterbody,StationDesc,Storet,DateCollected,County,Smplid,AlgalGroup,Genus,Species,Cell Density,Unit Density,Biovolume,Lat,Long
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,02/21/22,Chowan,14559-2022,Chrysophyceae,Mallomonas,akrokomos,36,36,5,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,02/21/22,Chowan,14559-2022,Chrysophyceae,Ochromonas,spp.,799,799,48,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,02/21/22,Chowan,14559-2022,Cyanobacteria,Raphidiopsis,spp.,36,36,0,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,02/21/22,Chowan,14559-2022,Pyrrhophyta,Scrippsiella,trochoidea,36,36,25,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,02/21/22,Chowan,14559-2022,Cryptophyta,Teleaulax,amphioxeia,36,36,7,36.20983,-76.72677
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Chlorophyta,Ankistrodesmus,falcatus,36,36,1,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Prymnesiophyceae,Chrysochromulina,spp.,36,36,19,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Chrysophyceae,Dinobryon,spp.,182,182,14,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Pyrrhophyta,Gyrodinium,instriatum,36,36,270,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Bacillariophyceae,Navicula,spp.,73,73,15,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Cyanobacteria,Pseudanabaena,spp.,145,36,1,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Euglenophyta,Trachelomonas,spp.,73,73,168,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,03/08/22,CHOWAN,14581-2022,Bacillariophyceae,Undetermined centric,spp.,145,145,20,36.05358,-76.68409
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chlorophyta,Ankistrodesmus,falcatus,182,182,5,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Bacillariophyceae,Asterionella,formosa,1234,36,679,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Cyanobacteria,Chroococcus,spp.,1307,182,1,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Cryptophyta,Cryptomonas,spp.,36,36,47,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chrysophyceae,Dinobryon,spp.,1234,1234,93,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Cryptophyta,Komma,caudata,218,218,22,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chrysophyceae,Ochromonas,spp.,36,36,2,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chrysophyceae,Paulinella,ovalis,36,36,0,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Cyanobacteria,Pseudanabaena,spp.,871,73,9,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Cyanobacteria,Raphidiopsis,spp.,36,36,0,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chlorophyta,Scenedesmus,bijuga,145,73,7,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Chlorophyta,Selenastrum,spp.,36,36,0,36.20983,-76.72677
Chowan River,Chowan Riv at CM 7 at Colerain,D8950000,03/22/22,Chowan,14592-2022,Bacillariophyceae,Undetermined centric,spp.,145,145,20,36.20983,-76.72677
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Chlorophyta,Ankistrodesmus,falcatus,73,73,2,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Bacillariophyceae,Asterionella,formosa,145,73,80,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Cyanobacteria,Chroococcus,spp.,73,36,0,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Cryptophyta,Komma,caudata,36,36,4,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Bacillariophyceae,Navicula,spp.,254,254,51,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Chlorophyta,Scenedesmus,quadricauda,218,73,11,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Chlorophyta,Scenedesmus,bijuga,73,36,4,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Bacillariophyceae,Synedra,spp.,36,36,3,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,04/19/22,CHOWAN,14613-2022,Bacillariophyceae,Undetermined centric,spp.,363,363,51,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chlorophyta,Ankistrodesmus,falcatus,254,254,8,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Bacillariophyceae,Aulacoseira,spp.,2287,654,457,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Cyanobacteria,Chroococcus,spp.,1234,254,1,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Cryptophyta,Cryptomonas,spp.,36,36,47,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chrysophyceae,Dinobryon,spp.,3594,3594,270,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Pyrrhophyta,Gyrodinium,spp.,36,36,26,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Cryptophyta,Komma,caudata,327,327,33,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Bacillariophyceae,Navicula,spp.,36,36,7,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chrysophyceae,Ochromonas,spp.,327,327,20,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chlorophyta,Scenedesmus,bijuga,218,109,11,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chlorophyta,Selenastrum,spp.,290,290,3,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Chrysophyceae,Synura,spp.,436,399,174,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Euglenophyta,Trachelomonas,spp.,145,145,334,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,05/18/22,CHOWAN,14722-2022,Bacillariophyceae,Undetermined centric,spp.,1234,1234,173,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chlorophyta,Ankistrodesmus,falcatus,396,396,12,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Bacillariophyceae,Chaetoceros,throndensenii,2641,1980,66,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Cyanobacteria,Chroococcus,spp.,161599,13467,81,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Prymnesiophyceae,Chrysochromulina,spp.,132,132,69,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chlorophyta,Crucigenia,tetrapedia,264,132,5,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Pyrrhophyta,Gymnodinium,spp.,132,132,53,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Cryptophyta,Komma,caudata,2112,2112,211,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Bacillariophyceae,Navicula,spp.,132,132,26,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chrysophyceae,Ochromonas,spp.,528,528,32,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Cyanobacteria,Polycystis,firma,1320,132,0,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chrysophyceae,Pseudopedinella,pyriforme,132,132,13,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chlorophyta,Scenedesmus,bijuga,528,264,26,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Chlorophyta,Selenastrum,spp.,132,132,1,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,06/15/22,CHOWAN,14729-2022,Bacillariophyceae,Undetermined centric,spp.,396,396,55,36.05358,-76.68409
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Chlorophyta,Ankistrodesmus,falcatus,36,36,1,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Bacillariophyceae,Aulacoseira,spp.,73,36,15,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Cyanobacteria,Chroococcus,spp.,290,36,0,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Chrysophyceae,Dinobryon,spp.,145,145,11,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Cryptophyta,Komma,caudata,109,109,11,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Chrysophyceae,Mallomonas,caudata,109,109,96,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Cyanobacteria,Pseudanabaena,spp.,73,36,1,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Chlorophyta,Selenastrum,spp.,36,36,0,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Chlorophyta,Spermatozoopsis,exultans,36,36,0,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,06/23/22,Hertford,14720-2022,Bacillariophyceae,Undetermined centric,spp.,36,36,5,36.40263,-76.93434
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Ankistrodesmus,falcatus,182,182,5,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Bacillariophyceae,Chaetoceros,throndensenii,2178,1997,54,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Cyanobacteria,Chroococcus,spp.,177904,18153,89,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Coelastrum,spp.,726,182,22,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Kirchneriella,species,726,182,7,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Cryptophyta,Komma,caudata,182,182,18,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Bacillariophyceae,Navicula,spp.,363,363,73,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chrysophyceae,Ochromonas,spp.,726,726,44,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Scenedesmus,bijuga,1452,726,73,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Scenedesmus,bicaudatus,363,182,18,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Chlorophyta,Selenastrum,spp.,908,908,9,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,07/12/22,CHOWAN,14764-2022,Bacillariophyceae,Undetermined centric,spp.,908,908,127,36.05358,-76.68409
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Anabaena,circinalis,726,145,47,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Anabaena,spiroides,13651,436,887,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Aphanizomenon,spp.,8133,436,114,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Aphanocapsa,delicatissima,8714,290,0,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Bacillariophyceae,Aulacoseira,spp.,1017,436,203,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Bacillariophyceae,Chaetoceros,throndensenii,3485,3485,87,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Chroococcus,spp.,149294,10892,75,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chlorophyta,Coelastrum,spp.,2324,145,70,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chlorophyta,Crucigenia,tetrapedia,1598,436,32,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Cylindrospermopsis,raciborskii,3050,436,21,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Raphidophyceae,Heterosigma ,species,6100,6100,549,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chlorophyta,Kirchneriella,species,290,145,3,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cryptophyta,Komma,caudata,436,436,44,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Microcystis,aeruginosa,17573,1743,527,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chrysophyceae,Ochromonas,spp.,1017,1017,61,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Planktolyngbya,undulata,65207,6100,65,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Polycystis,firma,13942,290,1,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Cyanobacteria,Pseudanabaena,spp.,115311,9295,1153,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Prymnesiophyceae,Pyramimonas,spp.,581,581,15,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chlorophyta,Scenedesmus,quadricauda,290,145,14,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Chlorophyta,Selenastrum,spp.,290,290,3,36.19290,-76.71770
Chowan River,Chowan Riv nr 23rd St.,,08/04/22,CHOWAN,14770-2022,Bacillariophyceae,Undetermined centric,spp.,1743,1743,244,36.19290,-76.71770
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Chlorophyta,Ankistrodesmus,falcatus,145,145,4,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Aphanizomenon,spp.,4212,290,59,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Aphanocapsa,delicatissima,2905,145,0,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Bacillariophyceae,Chaetoceros,throndensenii,4502,4502,113,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Chroococcus,spp.,135933,16992,68,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Chlorophyta,Crucigenia,tetrapedia,581,145,12,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Cylindrospermopsis,raciborskii,4066,581,28,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Raphidophyceae,Heterosigma ,species,581,581,52,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cryptophyta,Komma,caudata,145,145,14,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Microcystis,aeruginosa,26141,3485,784,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Bacillariophyceae,Navicula,spp.,145,145,29,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Planktolyngbya,undulata,47925,4938,48,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Cyanobacteria,Pseudanabaena,spp.,54315,5228,543,36.05358,-76.68409
Chowan River,Chowan Riv at Edenton Bridge,D9490010,08/04/22,CHOWAN,14771-2022,Bacillariophyceae,Undetermined centric,spp.,726,726,102,36.05358,-76.68409
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chlorophyta,Ankistrodesmus,falcatus,73,73,2,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Cyanobacteria,Chroococcus,spp.,2033,290,1,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Prymnesiophyceae,Chrysochromulina,spp.,109,109,57,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chlorophyta,Crucigenia,crucifera,254,36,5,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chrysophyceae,Dinobryon,spp.,1852,1852,139,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Cryptophyta,Komma,caudata,508,508,51,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Cyanobacteria,Microcystis,aeruginosa,399,36,12,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chrysophyceae,Ochromonas,spp.,109,109,7,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Pyrrhophyta,Peridiniella,danica,36,36,22,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Cyanobacteria,Polycystis,firma,14886,327,1,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chlorophyta,Scenedesmus,bijuga,218,109,11,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chlorophyta,Spermatozoopsis,exultans,218,218,2,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chrysophyceae,Synura,spp.,254,254,102,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Chlorophyta,Tetraedron,spp.,36,36,1,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Euglenophyta,Trachelomonas,spp.,36,36,83,36.40263,-76.93434
Chowan River,Chowan Riv at US 13 at Winton,D6250000,08/23/22,Hertford,14855-2022,Bacillariophyceae,Undetermined centric,spp.,36,36,5,36.40263,-76.93434
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cyanobacteria,Anabaena,spiroides,10287,121,669,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chlorophyta,Ankistrodesmus,falcatus,242,242,7,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cyanobacteria,Aphanizomenon,spp.,121,61,2,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Bacillariophyceae,Aulacoseira,spp.,2118,605,424,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Bacillariophyceae,Chaetoceros,throndensenii,242,121,6,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cyanobacteria,Chroococcus,spp.,726,363,0,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chlorophyta,Crucigenia,tetrapedia,242,61,5,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cyanobacteria,Cylindrospermopsis,raciborskii,424,61,3,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chrysophyceae,Dinobryon,spp.,2965,2965,222,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chlorophyta,Euastrum,spp.,121,121,8,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Euglenophyta,Eutreptia,spp.,726,726,1074,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Pyrrhophyta,Gymnodinium,spp.,121,121,48,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Pyrrhophyta,Heterocapsa,rotundata,61,61,15,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chlorophyta,Kirchneriella,species,121,61,1,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cryptophyta,Komma,caudata,545,545,54,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Chrysophyceae,Mallomonas,caudata,182,182,160,36.32360,-76.73354
Chowan River,Chowan Riv at CM 16 nr Gatesville,D8356200,08/30/22,Gates,14830-2022,Cyanobacteria,Microcystis,aeruginosa,1634,363,49,36.32360,-76.73354
